Epoch,loss(train),loss(val),delta1,delta2,delta3,RMS,Log,Rel,SqRel
1.0,3.2856314182281494,2.035738706588745,0.669520914554596,0.9145212769508362,0.9778748750686646,0.6719815135002136,0.08440704643726349,0.21046480536460876,0.44690650701522827
2.0,1.9228036403656006,1.832600712776184,0.7196082472801208,0.9348403215408325,0.9844402074813843,0.6107454895973206,0.07598325610160828,0.18575069308280945,0.4195310175418854
3.0,1.6565364599227905,1.7267125844955444,0.7403146624565125,0.9440609216690063,0.9869419932365417,0.5829864144325256,0.07230030745267868,0.1709051877260208,0.4031926095485687
4.0,1.485801339149475,1.6623512506484985,0.7609792351722717,0.9488051533699036,0.98729407787323,0.5628458261489868,0.06900415569543839,0.16456463932991028,0.3946789503097534
5.0,1.3699034452438354,1.6358622312545776,0.7689060568809509,0.9525887370109558,0.9880154728889465,0.553048849105835,0.06744900345802307,0.15907424688339233,0.38864293694496155
6.0,1.2832213640213013,1.615112543106079,0.7714104056358337,0.9525217413902283,0.9883955717086792,0.5548381805419922,0.06700269132852554,0.1591985523700714,0.3880578875541687
7.0,1.2092548608779907,1.5894200801849365,0.7807877063751221,0.9556818604469299,0.9886872172355652,0.5426680445671082,0.06571647524833679,0.15883034467697144,0.3872796297073364
8.0,1.1524250507354736,1.5688591003417969,0.78178870677948,0.9563580751419067,0.9893702864646912,0.5336769819259644,0.06501718610525131,0.15537630021572113,0.38335540890693665
9.0,1.1040130853652954,1.558040738105774,0.7887157201766968,0.9559714198112488,0.9889991879463196,0.5324398875236511,0.06438896805047989,0.15592823922634125,0.3834678530693054
10.0,1.068432331085205,1.5507831573486328,0.7871926426887512,0.9556688070297241,0.9891068935394287,0.530600905418396,0.06458055227994919,0.15549041330814362,0.382728636264801
11.0,1.0022295713424683,1.5359216928482056,0.7912282347679138,0.9577240347862244,0.9894155263900757,0.5270024538040161,0.06359461694955826,0.14922378957271576,0.3757103383541107
12.0,0.9873748421669006,1.5390489101409912,0.7912653684616089,0.9582827687263489,0.9896995425224304,0.5259106159210205,0.06362776458263397,0.14994153380393982,0.3767552077770233
13.0,0.9775092005729675,1.5339627265930176,0.7925994396209717,0.9572802186012268,0.9893869757652283,0.525454044342041,0.063447967171669,0.15028628706932068,0.3766554296016693
14.0,0.9750080108642578,1.5375890731811523,0.79198157787323,0.9567466974258423,0.9883816838264465,0.5246785283088684,0.06382296234369278,0.15556453168392181,0.38228723406791687
15.0,0.9673236608505249,1.5334891080856323,0.7928333282470703,0.9581061005592346,0.9891886711120605,0.5230642557144165,0.06334482133388519,0.15166418254375458,0.3781239688396454
16.0,0.9613958597183228,1.5300343036651611,0.792738139629364,0.9586651921272278,0.9897093176841736,0.5244811177253723,0.06325498223304749,0.14959853887557983,0.37604570388793945
17.0,0.9592568278312683,1.5292181968688965,0.7926883101463318,0.9582544565200806,0.9898014068603516,0.5243138074874878,0.06326471269130707,0.14895692467689514,0.3753296136856079
18.0,0.9540911912918091,1.5339285135269165,0.7922757863998413,0.9576383233070374,0.9891799688339233,0.5223755836486816,0.06353279948234558,0.15380698442459106,0.38066139817237854
19.0,0.9481037259101868,1.5345886945724487,0.792125940322876,0.9582903385162354,0.9892810583114624,0.5227236151695251,0.0635162964463234,0.153461754322052,0.3805132508277893
20.0,0.9427658915519714,1.5315442085266113,0.7933674454689026,0.9583945274353027,0.9893587827682495,0.5222383141517639,0.0632581114768982,0.1511780470609665,0.37780535221099854
