Epoch,loss(train),loss(val),delta1,delta2,delta3,RMS,Log,Rel,SqRel
1.0,1.795028567314148,1.5985519886016846,0.7750069499015808,0.952553927898407,0.9889293909072876,0.5485561490058899,0.06671694666147232,0.15472231805324554,0.3836309611797333
2.0,1.28378164768219,1.5356227159500122,0.7960137724876404,0.9582242369651794,0.9900020956993103,0.5262365937232971,0.0636119470000267,0.15285161137580872,0.3807416558265686
3.0,1.183287262916565,1.557752251625061,0.7916720509529114,0.9534931778907776,0.9873490929603577,0.536162257194519,0.06410424411296844,0.1564781218767166,0.38237130641937256
4.0,1.1330806016921997,1.5411938428878784,0.7884606122970581,0.9553148746490479,0.9882771372795105,0.5315881371498108,0.06445565074682236,0.1577812284231186,0.38435354828834534
5.0,1.1136376857757568,1.5508910417556763,0.7901591658592224,0.9548031091690063,0.9888674020767212,0.5386400818824768,0.06431765109300613,0.15317417681217194,0.3799420893192291
6.0,0.9424260258674622,1.4971305131912231,0.8078225255012512,0.9589443206787109,0.9891937971115112,0.5154957175254822,0.06118973344564438,0.144942507147789,0.3690086901187897
7.0,0.8976271748542786,1.4899053573608398,0.8082945346832275,0.9596991539001465,0.9894809722900391,0.5103707909584045,0.06084509193897247,0.14642804861068726,0.37049368023872375
8.0,0.8784939050674438,1.5076441764831543,0.8022043704986572,0.9582006931304932,0.9886009097099304,0.5182092189788818,0.06188765913248062,0.14801329374313354,0.3726448118686676
9.0,0.8659186363220215,1.5029581785202026,0.8009514808654785,0.9580869674682617,0.9893163442611694,0.5268304944038391,0.06210989132523537,0.14383861422538757,0.36847636103630066
10.0,0.853402316570282,1.4940626621246338,0.8045954704284668,0.9590822458267212,0.9891825914382935,0.5167065262794495,0.0612894743680954,0.14457739889621735,0.3689504861831665
11.0,0.8148431777954102,1.4886609315872192,0.8056774139404297,0.9599158763885498,0.9891184568405151,0.5127155780792236,0.06111427769064903,0.1471482217311859,0.37136775255203247
12.0,0.8050376176834106,1.48919677734375,0.808200478553772,0.9597555994987488,0.9891567230224609,0.5155022740364075,0.06101570278406143,0.14419157803058624,0.3680698871612549
13.0,0.798439085483551,1.4904972314834595,0.8066028952598572,0.9589971899986267,0.988900363445282,0.5136696696281433,0.06111709773540497,0.1465478390455246,0.37066400051116943
14.0,0.7985036373138428,1.4846477508544922,0.8074753284454346,0.9597638249397278,0.9893351793289185,0.5135045647621155,0.060888566076755524,0.1444990038871765,0.36833733320236206
15.0,0.7903311252593994,1.4934537410736084,0.8074525594711304,0.9591190218925476,0.9885876178741455,0.513762891292572,0.06090361997485161,0.14575965702533722,0.3695656657218933
16.0,0.7831645011901855,1.4879891872406006,0.8076053261756897,0.9593244791030884,0.9887850284576416,0.5124367475509644,0.060864899307489395,0.14598968625068665,0.3697618842124939
17.0,0.7822864055633545,1.4893362522125244,0.8057267069816589,0.958895742893219,0.9890279769897461,0.5212339162826538,0.061329107731580734,0.14320260286331177,0.366982102394104
18.0,0.7795531749725342,1.4912300109863281,0.8022328615188599,0.9582189917564392,0.9890468716621399,0.5273944139480591,0.06204592436552048,0.14307335019111633,0.36714503169059753
19.0,0.7794686555862427,1.4971805810928345,0.8021596074104309,0.9577004909515381,0.9881882071495056,0.5151376128196716,0.06183214858174324,0.15185917913913727,0.3766360878944397
20.0,0.7796130776405334,1.4956305027008057,0.8001910448074341,0.9576178193092346,0.9880433678627014,0.5164538621902466,0.062218062579631805,0.15340755879878998,0.3784295320510864
