Epoch,loss(train),loss(val),delta1,delta2,delta3,RMS,Log,Rel,SqRel
1.0,3.3074095249176025,1.7970894575119019,0.7641260027885437,0.9501270055770874,0.9890260100364685,0.5762263536453247,0.06815033406019211,0.16113580763339996,0.3938373327255249
2.0,2.294196844100952,1.6762800216674805,0.7951889038085938,0.9584255218505859,0.9910281896591187,0.5382024049758911,0.0628819465637207,0.14918918907642365,0.3784520924091339
3.0,2.071791887283325,1.6387999057769775,0.7982636094093323,0.9599764347076416,0.9908119440078735,0.5410822629928589,0.06292948126792908,0.14214232563972473,0.36982837319374084
4.0,1.9422435760498047,1.6034698486328125,0.812767744064331,0.9622576236724854,0.9916092753410339,0.5183532238006592,0.060014620423316956,0.1439436972141266,0.3708042800426483
5.0,1.8533318042755127,1.5851150751113892,0.8159293532371521,0.9624772071838379,0.991995632648468,0.5164891481399536,0.059677835553884506,0.14426319301128387,0.37140992283821106
6.0,1.7800546884536743,1.565791368484497,0.8198288679122925,0.9622666239738464,0.9918420314788818,0.5116015076637268,0.05888059362769127,0.141185000538826,0.3670905530452728
7.0,1.72260582447052,1.5471752882003784,0.8262093663215637,0.964641809463501,0.9921563267707825,0.5037097334861755,0.057797301560640335,0.1387885957956314,0.3636017441749573
8.0,1.6795941591262817,1.529343605041504,0.8319776654243469,0.966127336025238,0.992755651473999,0.4975747764110565,0.05677013099193573,0.13341248035430908,0.35719892382621765
9.0,1.6386289596557617,1.5213860273361206,0.8342223763465881,0.9661688208580017,0.9925235509872437,0.4946303963661194,0.05641257017850876,0.13392263650894165,0.35753145813941956
10.0,1.6067863702774048,1.5197083950042725,0.8342535495758057,0.96611487865448,0.992661714553833,0.4944814145565033,0.0563180074095726,0.13348537683486938,0.3568418622016907
11.0,1.5467685461044312,1.507949948310852,0.8356196284294128,0.9667045474052429,0.9929032325744629,0.4923067092895508,0.055913057178258896,0.13068906962871552,0.3533996045589447
12.0,1.5382755994796753,1.5073356628417969,0.8371490836143494,0.966342568397522,0.9929766654968262,0.49226701259613037,0.0557749904692173,0.13110436499118805,0.35397443175315857
13.0,1.5324912071228027,1.505675196647644,0.8367626070976257,0.9671416282653809,0.9928041696548462,0.4912337064743042,0.05581085756421089,0.13145580887794495,0.3543685972690582
14.0,1.5291662216186523,1.507291316986084,0.835079550743103,0.9666205048561096,0.9928736090660095,0.492986798286438,0.055937327444553375,0.1317477971315384,0.35471048951148987
15.0,1.5235892534255981,1.5107998847961426,0.8358134627342224,0.966593861579895,0.9925668835639954,0.493288516998291,0.056036338210105896,0.1325293332338333,0.3558175265789032
16.0,1.5190941095352173,1.5015798807144165,0.8363650441169739,0.9669042229652405,0.9928821325302124,0.4922873079776764,0.05566174536943436,0.13039234280586243,0.35279467701911926
17.0,1.51554274559021,1.5036314725875854,0.8362326622009277,0.9671706557273865,0.9929938316345215,0.49262866377830505,0.05581614747643471,0.13031180202960968,0.35307323932647705
18.0,1.510982871055603,1.5080699920654297,0.8371931910514832,0.9670913219451904,0.9928439259529114,0.49157747626304626,0.0558471754193306,0.13150759041309357,0.35452836751937866
19.0,1.5087453126907349,1.5034966468811035,0.8367591500282288,0.9669896960258484,0.9928298592567444,0.4918731451034546,0.05573013797402382,0.1308886557817459,0.35349082946777344
20.0,1.5044420957565308,1.51083242893219,0.8359114527702332,0.9667295217514038,0.99266517162323,0.49351295828819275,0.056078288704156876,0.13343191146850586,0.3568391501903534
