Epoch,loss(train),loss(val),delta1,delta2,delta3,RMS,Log,Rel,SqRel
1.0,3.276244640350342,2.0167646408081055,0.6722507476806641,0.9160298109054565,0.9788930416107178,0.6689274311065674,0.08383380621671677,0.2074841409921646,0.4439722001552582
2.0,1.90278160572052,1.8288620710372925,0.7185295820236206,0.9348767995834351,0.9848363995552063,0.6092663407325745,0.07600648701190948,0.185329407453537,0.4196118414402008
3.0,1.6229538917541504,1.7113828659057617,0.7422807216644287,0.9468496441841125,0.9868195652961731,0.5794777274131775,0.0716433972120285,0.16972686350345612,0.401811420917511
4.0,1.4595783948898315,1.6550201177597046,0.761377215385437,0.949080228805542,0.9872896671295166,0.5630514621734619,0.06879324465990067,0.16492882370948792,0.3949248194694519
5.0,1.3405187129974365,1.6222299337387085,0.771542489528656,0.9531685709953308,0.9883188605308533,0.5524224042892456,0.06707187741994858,0.15825310349464417,0.3875666558742523
6.0,1.257307529449463,1.595676064491272,0.774892270565033,0.9532538056373596,0.9886482954025269,0.5531680583953857,0.06660280376672745,0.15692128241062164,0.3853268325328827
7.0,1.18581223487854,1.582481861114502,0.78056401014328,0.9564117789268494,0.9889304041862488,0.5427509546279907,0.06570520997047424,0.1569390892982483,0.3854064345359802
8.0,1.1248410940170288,1.5590870380401611,0.7839167714118958,0.9556089639663696,0.9888411164283752,0.5342129468917847,0.06515606492757797,0.1566956341266632,0.38445061445236206
9.0,1.0816624164581299,1.5566320419311523,0.7856930494308472,0.9549313187599182,0.9882908463478088,0.531447172164917,0.06508711725473404,0.15935175120830536,0.3870612680912018
10.0,1.0484029054641724,1.5373897552490234,0.7898445725440979,0.956763505935669,0.9891114830970764,0.5269582271575928,0.06399475783109665,0.15326707065105438,0.380075603723526
11.0,0.9816955924034119,1.5254138708114624,0.7916417717933655,0.9585338830947876,0.9896731376647949,0.5275490880012512,0.06349413841962814,0.148795023560524,0.37503141164779663
12.0,0.9671820402145386,1.5257498025894165,0.7925970554351807,0.9590162038803101,0.9899711012840271,0.5234372615814209,0.06340494751930237,0.14953483641147614,0.3761220872402191
13.0,0.9577755928039551,1.5242890119552612,0.7928714156150818,0.9575989246368408,0.9896385073661804,0.5254273414611816,0.06340019404888153,0.15018853545188904,0.3764251172542572
14.0,0.9557840824127197,1.5273221731185913,0.7927178740501404,0.9567661285400391,0.9882301092147827,0.5233479738235474,0.06384842097759247,0.15609748661518097,0.3827630877494812
15.0,0.9480651617050171,1.524261474609375,0.7936365008354187,0.9579868316650391,0.9890955090522766,0.5228826403617859,0.0634085014462471,0.15214915573596954,0.3784397840499878
16.0,0.941591203212738,1.5207983255386353,0.7946386337280273,0.9587884545326233,0.9895766377449036,0.5224034190177917,0.06319349259138107,0.15067018568515778,0.37706321477890015
17.0,0.9401631951332092,1.5197409391403198,0.7944706678390503,0.9584426283836365,0.9897942543029785,0.5231881141662598,0.06317108869552612,0.14999517798423767,0.3762797713279724
18.0,0.9356478452682495,1.525659441947937,0.7924931645393372,0.9572100639343262,0.9889587759971619,0.5221322774887085,0.06367513537406921,0.15468023717403412,0.38135603070259094
19.0,0.9297963976860046,1.5255593061447144,0.7944093346595764,0.9581254720687866,0.9892393350601196,0.5223134756088257,0.06342638283967972,0.15320011973381042,0.3800411820411682
20.0,0.9255074858665466,1.5226514339447021,0.7947142124176025,0.9583524465560913,0.9892860054969788,0.522621750831604,0.06326738744974136,0.1514691561460495,0.37784409523010254
