Epoch,loss(train),loss(val),delta1,delta2,delta3,RMS,Log,Rel,SqRel
1.0,2.995090961456299,1.6828536987304688,0.7796637415885925,0.959206759929657,0.9909988045692444,0.553920567035675,0.06615570932626724,0.14748245477676392,0.37766319513320923
2.0,2.265371322631836,1.5945537090301514,0.8167155385017395,0.9638659954071045,0.9918602108955383,0.5176721811294556,0.0596395879983902,0.1368565708398819,0.362573504447937
3.0,2.1018521785736084,1.5475928783416748,0.8221834301948547,0.9649943709373474,0.9927043318748474,0.5170624256134033,0.058446358889341354,0.13323186337947845,0.3576015830039978
4.0,2.000483751296997,1.524296522140503,0.8317193388938904,0.9675961136817932,0.9929589033126831,0.4939470589160919,0.056586846709251404,0.13460011780261993,0.3584231436252594
5.0,1.9298220872879028,1.530354619026184,0.8174229264259338,0.9645898342132568,0.9925068616867065,0.5184881091117859,0.05910260230302811,0.13309437036514282,0.3572983145713806
6.0,1.8750591278076172,1.4958958625793457,0.8348312377929688,0.9689578413963318,0.9932656288146973,0.49416592717170715,0.056144796311855316,0.1295827031135559,0.3520214855670929
7.0,1.839408040046692,1.4927150011062622,0.8345530033111572,0.9701222777366638,0.9932803511619568,0.49398088455200195,0.056455157697200775,0.12987764179706573,0.35284823179244995
8.0,1.8081620931625366,1.487378716468811,0.8401941657066345,0.9701886177062988,0.9930711984634399,0.4888177216053009,0.05524704232811928,0.1289893388748169,0.35112884640693665
9.0,1.7795685529708862,1.4719966650009155,0.8428532481193542,0.9698777794837952,0.993320107460022,0.48566582798957825,0.05474565550684929,0.12789317965507507,0.34943658113479614
10.0,1.7587778568267822,1.4857927560806274,0.8297976851463318,0.9679880142211914,0.9926642775535583,0.512292742729187,0.05791090056300163,0.13008061051368713,0.3531925082206726
11.0,0.8518049120903015,1.427298903465271,0.8494089841842651,0.9706575870513916,0.9933305382728577,0.474851131439209,0.053617753088474274,0.12476340681314468,0.34496790170669556
12.0,0.8289442658424377,1.4227126836776733,0.8511815667152405,0.9710988998413086,0.9934717416763306,0.47318047285079956,0.05331336334347725,0.12408037483692169,0.34411460161209106
13.0,0.8174253702163696,1.4228307008743286,0.8493571281433105,0.9710275530815125,0.9933609962463379,0.47536149621009827,0.05350567772984505,0.12384925782680511,0.34378838539123535
14.0,0.8105553388595581,1.4202916622161865,0.8500270843505859,0.971184492111206,0.9935208559036255,0.4730636775493622,0.05326981469988823,0.12450365722179413,0.3446027338504791
15.0,0.8035589456558228,1.4200115203857422,0.8513736128807068,0.9714683890342712,0.9935972094535828,0.47273319959640503,0.053268689662218094,0.12389780580997467,0.3439411222934723
16.0,0.7989495992660522,1.4185789823532104,0.8500080704689026,0.9710543155670166,0.993528425693512,0.47430354356765747,0.05330035090446472,0.12376682460308075,0.34361112117767334
17.0,0.7939629554748535,1.4181252717971802,0.850946843624115,0.9713626503944397,0.993584394454956,0.47314131259918213,0.05320508033037186,0.12354359030723572,0.34344926476478577
18.0,0.7883436679840088,1.422441840171814,0.8509417176246643,0.9709221720695496,0.9934715032577515,0.47319507598876953,0.05334897339344025,0.12370982766151428,0.3437477946281433
19.0,0.7863865494728088,1.4196096658706665,0.8511591553688049,0.9709289073944092,0.993474006652832,0.4716936945915222,0.05316580459475517,0.12465032190084457,0.3447001874446869
20.0,0.7821179628372192,1.4288934469223022,0.8497393131256104,0.9709498882293701,0.993433952331543,0.4718213975429535,0.053432147949934006,0.12655885517597198,0.34734082221984863
