Epoch,loss(train),loss(val),delta1,delta2,delta3,RMS,Log,Rel,SqRel
1.0,1.8509424924850464,1.6804766654968262,0.7897178530693054,0.9581493139266968,0.9918832778930664,0.5499328374862671,0.06412015855312347,0.15115194022655487,0.381740540266037
2.0,1.3181958198547363,1.6425349712371826,0.782782793045044,0.9564281702041626,0.9914475083351135,0.5722122192382812,0.0650186836719513,0.14413513243198395,0.3726901710033417
3.0,1.1799125671386719,1.6206051111221313,0.8039954900741577,0.9633212089538574,0.992587685585022,0.5309737920761108,0.061373841017484665,0.14455096423625946,0.37284764647483826
4.0,1.0943225622177124,1.580582857131958,0.8125917315483093,0.9642297625541687,0.9927351474761963,0.522186815738678,0.05992022156715393,0.1398962140083313,0.3663547933101654
5.0,1.0362926721572876,1.5734028816223145,0.8177952170372009,0.9647645354270935,0.9925164580345154,0.5150364637374878,0.0592644065618515,0.13786016404628754,0.3637927770614624
6.0,0.9972131252288818,1.5610997676849365,0.8190550208091736,0.9635054469108582,0.9923527836799622,0.5129827857017517,0.05887572094798088,0.1403779536485672,0.3666154444217682
7.0,0.9674232006072998,1.548737645149231,0.8244551420211792,0.9653110504150391,0.9924812912940979,0.5122944712638855,0.0580623634159565,0.13568197190761566,0.3605160117149353
8.0,0.9405131936073303,1.5539261102676392,0.8182778358459473,0.965087354183197,0.9929494261741638,0.5108540058135986,0.05888580158352852,0.1408555805683136,0.36741602420806885
9.0,0.9234610795974731,1.5513192415237427,0.8213934302330017,0.9651205539703369,0.9925550818443298,0.5122599601745605,0.058211103081703186,0.13600043952465057,0.3610628545284271
10.0,0.9039741158485413,1.551676869392395,0.8181456327438354,0.9638224840164185,0.9925479292869568,0.5169898271560669,0.05891382321715355,0.13345928490161896,0.3581252694129944
11.0,1.7435425519943237,1.5440226793289185,0.8291192054748535,0.9656479358673096,0.9932387471199036,0.5036133527755737,0.05697626620531082,0.1327689290046692,0.3566136360168457
12.0,1.3276708126068115,1.548001766204834,0.8252629637718201,0.9655262231826782,0.9932938814163208,0.5092622637748718,0.05779656022787094,0.13308407366275787,0.35720372200012207
13.0,1.271909236907959,1.5477871894836426,0.826277494430542,0.9656499028205872,0.9933892488479614,0.5067914724349976,0.05760703980922699,0.13357079029083252,0.3578720688819885
14.0,1.2535446882247925,1.546434760093689,0.8265001773834229,0.9652038216590881,0.9933090209960938,0.5067958831787109,0.057460371404886246,0.13454292714595795,0.3589637875556946
15.0,1.2386468648910522,1.541378140449524,0.8276705145835876,0.9659372568130493,0.993313193321228,0.5066612958908081,0.05730356648564339,0.13251958787441254,0.3563750684261322
16.0,1.230202078819275,1.539357304573059,0.8284186124801636,0.9657414555549622,0.9933544397354126,0.5056813955307007,0.05713614448904991,0.13325482606887817,0.35725322365760803
17.0,1.2195708751678467,1.5370606184005737,0.829437792301178,0.9663087129592896,0.9934324026107788,0.5022310614585876,0.056954119354486465,0.1335010677576065,0.35754072666168213
18.0,1.2108145952224731,1.5372493267059326,0.8285256624221802,0.9662485718727112,0.9934969544410706,0.5038073062896729,0.057048674672842026,0.1327410787343979,0.3565504550933838
19.0,1.201433539390564,1.5398110151290894,0.8272926211357117,0.9655976295471191,0.9933377504348755,0.507549524307251,0.05747615918517113,0.1321256309747696,0.3558354079723358
20.0,1.1941986083984375,1.5380631685256958,0.8276987075805664,0.9651612639427185,0.9932170510292053,0.5090180039405823,0.05721481144428253,0.13213415443897247,0.3557070195674896
