Epoch,loss(train),loss(val),delta1,delta2,delta3,RMS,Log,Rel,SqRel
1.0,1.8230773210525513,1.6019337177276611,0.8105297684669495,0.9633376598358154,0.9925904870033264,0.5242936015129089,0.06016864255070686,0.14044904708862305,0.3673194944858551
2.0,1.3202146291732788,1.5306590795516968,0.821058988571167,0.9669044017791748,0.9932885766029358,0.5046544671058655,0.0586245134472847,0.14206232130527496,0.3691346049308777
3.0,1.1703064441680908,1.4951627254486084,0.8360095620155334,0.9702199101448059,0.993779182434082,0.48969802260398865,0.0557364895939827,0.1301916241645813,0.35366061329841614
4.0,1.0850282907485962,1.4731667041778564,0.8349854946136475,0.9702156186103821,0.9936713576316833,0.4967775344848633,0.0561373196542263,0.1271933913230896,0.3496280908584595
5.0,1.0276157855987549,1.471413254737854,0.8401833772659302,0.9700043797492981,0.9936769604682922,0.48273032903671265,0.05543499439954758,0.13349440693855286,0.357557475566864
6.0,0.9848923087120056,1.4416964054107666,0.8466353416442871,0.9717733860015869,0.9938244223594666,0.4845574200153351,0.05403827875852585,0.12341680377721786,0.3443230390548706
7.0,0.9533712267875671,1.43695867061615,0.8492770195007324,0.9721354246139526,0.9941835403442383,0.47823405265808105,0.05325474962592125,0.12286543846130371,0.34330645203590393
8.0,0.9240639805793762,1.4446030855178833,0.8445414900779724,0.9713345766067505,0.9936412572860718,0.4786590337753296,0.05467398464679718,0.1320839673280716,0.35579460859298706
9.0,0.9054023027420044,1.4460906982421875,0.8503627181053162,0.9719168543815613,0.9937838315963745,0.4766424894332886,0.05321295186877251,0.12648828327655792,0.34820789098739624
10.0,0.8865771889686584,1.4344887733459473,0.8467883467674255,0.9716587662696838,0.9937611818313599,0.48298677802085876,0.05370599776506424,0.12217541038990021,0.34223616123199463
11.0,2.0582549571990967,1.467132329940796,0.8568598628044128,0.9734178185462952,0.9940053224563599,0.469633549451828,0.051866017282009125,0.12117195874452591,0.3404832184314728
12.0,1.891724705696106,1.4484400749206543,0.8552660346031189,0.9725705981254578,0.9939820766448975,0.4711347222328186,0.052182164043188095,0.12152387946844101,0.3409196138381958
13.0,1.4183954000473022,1.4422380924224854,0.8521273136138916,0.9724076986312866,0.993945837020874,0.47597193717956543,0.05274691432714462,0.12153603136539459,0.341357946395874
14.0,1.3655145168304443,1.4441298246383667,0.850409746170044,0.9717930555343628,0.9940451383590698,0.4784094989299774,0.05358016490936279,0.1260267198085785,0.34769994020462036
15.0,1.3325018882751465,1.4492249488830566,0.844172477722168,0.9707024693489075,0.9933907389640808,0.488873690366745,0.054615914821624756,0.1229291707277298,0.3438561260700226
16.0,1.3015942573547363,1.4443968534469604,0.8496208786964417,0.9717922210693359,0.9940428137779236,0.4775460958480835,0.05357523635029793,0.12611214816570282,0.3477420508861542
17.0,1.275059461593628,1.442429542541504,0.8507207036018372,0.9721059799194336,0.9939404129981995,0.4783933162689209,0.05368194356560707,0.1267050802707672,0.3487239480018616
18.0,1.2553913593292236,1.4415193796157837,0.8503339290618896,0.971916913986206,0.9939713478088379,0.4789085388183594,0.053647883236408234,0.12654493749141693,0.3482893705368042
19.0,1.2449830770492554,1.4451406002044678,0.848680317401886,0.9718081951141357,0.9938830733299255,0.4787408113479614,0.05390194058418274,0.1280072033405304,0.3503171503543854
20.0,1.2364393472671509,1.4382613897323608,0.8520981073379517,0.9721218943595886,0.9938510060310364,0.4763637185096741,0.05324636772274971,0.12521277368068695,0.34646129608154297
