Epoch,loss(train),loss(val),delta1,delta2,delta3,RMS,Log,Rel,SqRel
1.0,1.9274044036865234,1.6707051992416382,0.7866662740707397,0.9570660591125488,0.9910023808479309,0.54195636510849,0.06410680711269379,0.14682020246982574,0.37570151686668396
2.0,1.3361952304840088,1.5732287168502808,0.8089725375175476,0.962982714176178,0.9920532703399658,0.5163394212722778,0.06050867959856987,0.1401098221540451,0.3660520911216736
3.0,1.1934086084365845,1.5431054830551147,0.8213551640510559,0.9648849964141846,0.992662250995636,0.5020460486412048,0.05867677554488182,0.13980180025100708,0.3657219707965851
4.0,1.1036911010742188,1.528323769569397,0.824082612991333,0.964301347732544,0.9923312067985535,0.4975113272666931,0.05852384865283966,0.14032110571861267,0.3660926818847656
5.0,1.0468817949295044,1.526036024093628,0.82513427734375,0.9665281772613525,0.9923115968704224,0.5058974027633667,0.058132853358983994,0.13965941965579987,0.3650371730327606
6.0,1.0021272897720337,1.4938204288482666,0.8267245292663574,0.9659188389778137,0.9928090572357178,0.49912580847740173,0.057575102895498276,0.13102687895298004,0.3543935716152191
7.0,0.9674333333969116,1.4779330492019653,0.8339918255805969,0.9675888419151306,0.9933127164840698,0.48632127046585083,0.05603955313563347,0.13253267109394073,0.35588371753692627
8.0,0.941463053226471,1.4774786233901978,0.8333371877670288,0.9667832255363464,0.993027925491333,0.48852697014808655,0.05609197914600372,0.13153164088726044,0.3539750277996063
9.0,0.9172613620758057,1.486384630203247,0.8357338905334473,0.9666000604629517,0.9923701286315918,0.4877728521823883,0.05600336566567421,0.13164973258972168,0.3541279733181
10.0,0.8999271988868713,1.4673597812652588,0.8338782787322998,0.9690337777137756,0.9931930899620056,0.4858420491218567,0.05600782111287117,0.1291513890028,0.35157468914985657
11.0,2.9342308044433594,1.5034555196762085,0.8399932384490967,0.9681167006492615,0.9930883049964905,0.479329377412796,0.05501410737633705,0.12925270199775696,0.3505478501319885
12.0,,,,,,,,,
13.0,,,,,,,,,
14.0,,,,,,,,,
15.0,,,,,,,,,
16.0,,,,,,,,,
17.0,,,,,,,,,
18.0,,,,,,,,,
19.0,,,,,,,,,
20.0,,,,,,,,,
