Epoch,loss(train),loss(val),delta1,delta2,delta3,RMS,Log,Rel,SqRel
1.0,3.29496693611145,1.7970924377441406,0.7638145685195923,0.9503166079521179,0.9888318777084351,0.5767516493797302,0.06814692169427872,0.16028837859630585,0.3927396237850189
2.0,2.2912025451660156,1.6778699159622192,0.7937003970146179,0.9582971930503845,0.9910799860954285,0.5387154221534729,0.06303688883781433,0.14990977942943573,0.3793525695800781
3.0,2.070389986038208,1.6326872110366821,0.8030309677124023,0.9608489274978638,0.9910786151885986,0.5367056727409363,0.06200170889496803,0.14144743978977203,0.3685735762119293
4.0,1.9408572912216187,1.6100025177001953,0.8104013800621033,0.9619227647781372,0.9915476441383362,0.5192370414733887,0.0603320375084877,0.1443219929933548,0.3713724613189697
5.0,1.8525643348693848,1.5843749046325684,0.8163729310035706,0.9628512263298035,0.992087721824646,0.5160475373268127,0.05955022946000099,0.1435609757900238,0.3704054355621338
6.0,1.780050277709961,1.5617320537567139,0.8222156763076782,0.9630120396614075,0.9919313192367554,0.5086307525634766,0.058238714933395386,0.13846023380756378,0.3635197877883911
7.0,1.7223745584487915,1.547837495803833,0.8259027004241943,0.9642988443374634,0.9919950366020203,0.5039686560630798,0.05792934447526932,0.14021140336990356,0.36523276567459106
8.0,1.6791437864303589,1.5316799879074097,0.8316124081611633,0.9665009379386902,0.9926401376724243,0.4976716935634613,0.05691228061914444,0.1333664506673813,0.35714191198349
9.0,1.63892662525177,1.5212377309799194,0.8337424993515015,0.9659646153450012,0.9923473596572876,0.494019478559494,0.056483153253793716,0.1347733587026596,0.3584755063056946
10.0,1.6067769527435303,1.5181018114089966,0.8352547287940979,0.966505229473114,0.9926218390464783,0.4943881332874298,0.05618447810411453,0.1325642466545105,0.3556209206581116
11.0,1.5476438999176025,1.5056413412094116,0.8362798094749451,0.9668797254562378,0.9928351640701294,0.491361141204834,0.05578707158565521,0.13051973283290863,0.35310786962509155
12.0,1.5384761095046997,1.5054447650909424,0.8374825119972229,0.9668256044387817,0.9929413795471191,0.4915701448917389,0.05570780485868454,0.13080014288425446,0.3535654842853546
13.0,1.533435583114624,1.5040619373321533,0.8369721174240112,0.9674633145332336,0.9928014874458313,0.49048084020614624,0.055765535682439804,0.13158513605594635,0.35446247458457947
14.0,1.5297629833221436,1.5053026676177979,0.835288405418396,0.9669470191001892,0.992917001247406,0.49259084463119507,0.05585857108235359,0.13136397302150726,0.35419055819511414
15.0,1.5247763395309448,1.5085982084274292,0.8357296586036682,0.9669933915138245,0.9926642775535583,0.4924679100513458,0.05594918504357338,0.13230277597904205,0.3555145859718323
16.0,1.517683982849121,1.4997683763504028,0.8363426923751831,0.9673773646354675,0.9929429888725281,0.49206262826919556,0.055628493428230286,0.12980668246746063,0.35203179717063904
17.0,1.5158963203430176,1.5062438249588013,0.8343190550804138,0.9671746492385864,0.9930505752563477,0.49441444873809814,0.05608948692679405,0.12962664663791656,0.35226669907569885
18.0,1.5153701305389404,1.5058516263961792,0.8363878130912781,0.9673219323158264,0.9929128289222717,0.49101710319519043,0.05584268271923065,0.13131991028785706,0.35426658391952515
19.0,1.5152713060379028,1.504320502281189,0.8367809653282166,0.9673262238502502,0.9928392767906189,0.4909055829048157,0.055742356926202774,0.13145330548286438,0.35423266887664795
20.0,1.5141453742980957,1.514678716659546,0.835365891456604,0.9668133854866028,0.9925316572189331,0.4945369362831116,0.05619049072265625,0.13422594964504242,0.3578890562057495
