Epoch,loss(train),loss(val),delta1,delta2,delta3,RMS,Log,Rel,SqRel
1.0,2.421687602996826,1.5776472091674805,0.8122807741165161,0.9628198146820068,0.9924435019493103,0.509607195854187,0.060467083007097244,0.14776860177516937,0.3762699067592621
2.0,1.8245940208435059,1.5510064363479614,0.8167811632156372,0.965744137763977,0.9936779141426086,0.49791350960731506,0.05898053199052811,0.14270693063735962,0.3695310354232788
3.0,1.6816775798797607,1.491727352142334,0.8397268056869507,0.9682429432868958,0.9926411509513855,0.48455536365509033,0.05544056370854378,0.13176728785037994,0.3543601930141449
4.0,1.62604820728302,1.489867091178894,0.8359705209732056,0.9693971276283264,0.99285888671875,0.49196091294288635,0.056146129965782166,0.12823215126991272,0.35085779428482056
5.0,1.59425687789917,1.484895944595337,0.8377724885940552,0.9697140455245972,0.9928464889526367,0.488336443901062,0.05553480610251427,0.13158313930034637,0.35409751534461975
6.0,1.4386402368545532,1.4471880197525024,0.8442246317863464,0.9701887369155884,0.993570864200592,0.4772041141986847,0.054199784994125366,0.1293230950832367,0.3510739803314209
7.0,1.4034329652786255,1.4443981647491455,0.8492015600204468,0.9706927537918091,0.9935106635093689,0.476864218711853,0.05302538722753525,0.12441820651292801,0.3442976772785187
8.0,1.3850994110107422,1.4402077198028564,0.8492883443832397,0.9707879424095154,0.9935693740844727,0.4776999056339264,0.05302419885993004,0.1246161013841629,0.3444373309612274
9.0,1.3674144744873047,1.4493085145950317,0.8471094369888306,0.9708329439163208,0.9931764602661133,0.4785473644733429,0.053460799157619476,0.12659402191638947,0.34723126888275146
10.0,1.3556394577026367,1.4496711492538452,0.8474429249763489,0.9699634313583374,0.9933158755302429,0.48011985421180725,0.05353223532438278,0.12588900327682495,0.34615036845207214
11.0,1.3133968114852905,1.438983678817749,0.8511937856674194,0.9716795682907104,0.9933682680130005,0.4741861820220947,0.05285308137536049,0.1251058280467987,0.34527671337127686
12.0,1.3036835193634033,1.4420524835586548,0.850567638874054,0.9710622429847717,0.99333655834198,0.4770084619522095,0.052959296852350235,0.12487559765577316,0.3449741303920746
13.0,1.298933506011963,1.4391148090362549,0.8502116799354553,0.9710547924041748,0.993448793888092,0.47748833894729614,0.05296778306365013,0.12348773330450058,0.3430960476398468
14.0,1.295862078666687,1.4412893056869507,0.8495069146156311,0.9709179401397705,0.9932025074958801,0.4768964648246765,0.05298798903822899,0.12444481253623962,0.3442378640174866
15.0,1.291799783706665,1.4418447017669678,0.8503249883651733,0.9711806774139404,0.9932261109352112,0.47578340768814087,0.05285385996103287,0.12454918771982193,0.3443412780761719
16.0,1.281232237815857,1.4405417442321777,0.8498926162719727,0.971191942691803,0.9934580326080322,0.47884175181388855,0.053053807467222214,0.12316948175430298,0.34274715185165405
17.0,1.2778314352035522,1.4413840770721436,0.8502525687217712,0.9711335301399231,0.9933468699455261,0.4772258698940277,0.05291631445288658,0.12419451773166656,0.34399715065956116
18.0,1.2791590690612793,1.4431482553482056,0.8503172397613525,0.9711703062057495,0.9932902455329895,0.4772016406059265,0.052920740097761154,0.1240428164601326,0.34385573863983154
19.0,1.2781527042388916,1.4424017667770386,0.849836528301239,0.97113436460495,0.9933999180793762,0.47860831022262573,0.053066451102495193,0.12361511588096619,0.3433772921562195
20.0,1.2757222652435303,1.4412635564804077,0.8499691486358643,0.9710472226142883,0.9933869242668152,0.47884342074394226,0.0530209094285965,0.12341195344924927,0.34298160672187805
