Epoch,loss(train),loss(val),delta1,delta2,delta3,RMS,Log,Rel,SqRel
1.0,2.4091315269470215,1.5814993381500244,0.8111453652381897,0.9641329050064087,0.9925678968429565,0.5246391892433167,0.060606975108385086,0.14443577826023102,0.37260308861732483
2.0,1.8248473405838013,1.494521141052246,0.8380292057991028,0.9689679145812988,0.9936716556549072,0.4858761131763458,0.05522080510854721,0.13055843114852905,0.35301268100738525
3.0,1.694443702697754,1.4979618787765503,0.8373396396636963,0.9690752625465393,0.993743896484375,0.4869478940963745,0.05561540648341179,0.12996697425842285,0.3528209626674652
4.0,1.6295733451843262,1.480878472328186,0.840547502040863,0.9698763489723206,0.9942402243614197,0.4799867272377014,0.05493100360035896,0.1297566294670105,0.35196197032928467
5.0,1.587482213973999,1.4892468452453613,0.8362725377082825,0.9700869917869568,0.9935058355331421,0.4945884048938751,0.05693201348185539,0.1380254179239273,0.36384469270706177
6.0,1.4196293354034424,1.4154644012451172,0.853899359703064,0.9733380675315857,0.9940235018730164,0.4732057452201843,0.05250011384487152,0.12030715495347977,0.3390847444534302
7.0,1.3845703601837158,1.419486165046692,0.8542978167533875,0.9729912877082825,0.9940885305404663,0.4705127477645874,0.05239710584282875,0.12247000634670258,0.34160682559013367
8.0,1.36554753780365,1.4296072721481323,0.8500842452049255,0.9716718196868896,0.9936384558677673,0.4772946536540985,0.05305510759353638,0.12299449741840363,0.3423319458961487
9.0,1.3498231172561646,1.4396613836288452,0.8518015146255493,0.9725903868675232,0.9937547445297241,0.47386860847473145,0.05305925011634827,0.1238933652639389,0.34412842988967896
10.0,1.338675856590271,1.4327611923217773,0.8518593907356262,0.9725083112716675,0.9940979480743408,0.47128140926361084,0.053318608552217484,0.12690335512161255,0.348091185092926
11.0,1.2889372110366821,1.4198896884918213,0.8542217016220093,0.9727634787559509,0.9939232468605042,0.4707969129085541,0.05249190703034401,0.12185004353523254,0.3408147990703583
12.0,1.2823374271392822,1.4217294454574585,0.8532441258430481,0.9725884795188904,0.9938618540763855,0.4722309112548828,0.052640896290540695,0.12202291190624237,0.3410387933254242
13.0,1.276556372642517,1.4204304218292236,0.8544331192970276,0.9731717705726624,0.9939863681793213,0.4696490466594696,0.05241832509636879,0.121965691447258,0.34109562635421753
14.0,1.2722890377044678,1.4252458810806274,0.8524492979049683,0.9722885489463806,0.9937203526496887,0.47285574674606323,0.052780695259571075,0.12261079996824265,0.3417433500289917
15.0,1.268829345703125,1.4240926504135132,0.8531181216239929,0.9727398753166199,0.9938834309577942,0.4718532860279083,0.0526423379778862,0.12279082089662552,0.34218287467956543
16.0,1.2568682432174683,1.4257745742797852,0.8527828454971313,0.972395122051239,0.9938815236091614,0.4725019037723541,0.05273115634918213,0.12362458556890488,0.3432214558124542
17.0,1.2560616731643677,1.4218833446502686,0.8535851240158081,0.9725784063339233,0.9937497973442078,0.47161272168159485,0.052564118057489395,0.12225358188152313,0.34133481979370117
18.0,1.253676414489746,1.4241913557052612,0.852913498878479,0.9729322195053101,0.9938116669654846,0.4688163995742798,0.05275428667664528,0.12532080709934235,0.34550416469573975
19.0,1.2520877122879028,1.421661376953125,0.8533825278282166,0.9728347659111023,0.9937959909439087,0.4710625112056732,0.05258449912071228,0.1227140873670578,0.341974675655365
20.0,1.2527867555618286,1.423870325088501,0.85302734375,0.9725650548934937,0.9937917590141296,0.4703887104988098,0.05270938575267792,0.12387938797473907,0.3435100018978119
